FID,gid,UF,nome,Censo,Populacao_Masculina,Populacao_Feminina
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-df0,93,BAHIA,Oliveira dos Brejinhos,2010,11131,10700
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-de1,3290,MINAS GERAIS,Córrego do Bom Jesus,2010,1948,1782
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-ddf,4646,SÃO PAULO,Marília,2010,104726,112019
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-dd3,4377,BAHIA,Catu,2010,24816,26261
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-dd2,719,ALAGOAS,Jequiá da Praia,2010,6128,5901
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-dcf,3453,MINAS GERAIS,Gameleiras,2010,2624,2515
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-dc6,4009,MATO GROSSO,Confresa,2010,13347,11777
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-db6,1121,PIAUÍ,Geminiano,2010,2776,2699
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-db5,2801,MINAS GERAIS,Argirita,2010,1485,1416
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-daa,1934,RIO DE JANEIRO,Trajano de Moraes,2010,5258,5031
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-d8e,943,PIAUÍ,São Braz do Piauí,2010,2240,2073
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-d8b,185,BAHIA,Tanhaçu,2010,10071,9942
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-d7c,1020,GOIÁS,Flores de Goiás,2010,6657,5409
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-d69,4148,PARANÁ,Quarto Centenário,2010,2391,2465
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-d68,2806,MINAS GERAIS,Pratápolis,2010,4456,4351
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-d5e,238,BAHIA,Valença,2010,43531,45142
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-d40,1724,CEARÁ,Monsenhor Tabosa,2010,8295,8410
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-d3f,5169,SANTA CATARINA,Anita Garibaldi,2010,4340,4283
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-d3d,2662,PARANÁ,Atalaia,2010,1970,1943
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-d31,2899,MINAS GERAIS,Baependi,2010,9175,9132
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-d2f,353,RIO GRANDE DO SUL,Marau,2010,18030,18334
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-d1f,4379,BAHIA,Central,2010,8689,8324
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-d1d,4185,SÃO PAULO,Alvinlândia,2010,1482,1518
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-d1c,1475,MATO GROSSO DO SUL,Paranaíba,2010,19957,20235
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-cf4,1014,GOIÁS,Edealina,2010,1930,1803
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-cf1,1287,SERGIPE,Neópolis,2010,9233,9273
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-ce4,2189,PARAÍBA,Bananeiras,2010,10784,11067
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-ce3,25,RIO GRANDE DO SUL,Arroio dos Ratos,2010,6635,6971
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-ce1,1439,MATO GROSSO DO SUL,Dois Irmãos do Buriti,2010,5531,4832
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-ccd,3778,SÃO PAULO,Guarantã,2010,3218,3186
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-ccc,593,RIO GRANDE DO SUL,São Francisco de Paula,2010,10402,10135
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-ca3,4,RIO GRANDE DO SUL,Sapucaia do Sul,2010,63747,67210
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-ca2,364,RIO GRANDE DO SUL,Campo Novo,2010,2685,2774
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-ca0,733,AMAZONAS,Ipixuna,2010,11355,10899
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-c86,5313,PIAUÍ,Santo Antônio dos Milagres,2010,1023,1036
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-c7a,2622,MINAS GERAIS,Patos de Minas,2010,67924,70786
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-c2f,1749,MARANHÃO,Santa Helena,2010,19425,19685
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-c1a,740,ALAGOAS,Rio Largo,2010,33301,35180
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-c19,5176,SANTA CATARINA,Armazém,2010,3924,3829
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-c17,5517,SANTA CATARINA,Romelândia,2010,2793,2758
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-c15,281,BAHIA,São Félix,2010,6882,7216
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-c08,4324,BAHIA,Camamu,2010,17899,17281
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-bf3,2397,PARÁ,Xinguara,2010,20572,20001
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-bf1,2713,MINAS GERAIS,Piracema,2010,3233,3173
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-bf0,3868,PARANÁ,Lindoeste,2010,2792,2569
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-be6,1774,MARANHÃO,Montes Altos,2010,4904,4509
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-be5,3399,MINAS GERAIS,Virgolândia,2010,2788,2870
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-bdd,2056,MARANHÃO,Anapurus,2010,7020,6919
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-bda,4961,SANTA CATARINA,Sombrio,2010,13072,13541
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-bd9,848,PIAUÍ,Campo Maior,2010,21781,23396
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-bd0,2363,PARÁ,Santarém Novo,2010,3211,2930
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-bcf,5488,TOCANTINS,Aparecida do Rio Negro,2010,2170,2043
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-bcd,149,BAHIA,Piritiba,2010,11287,11112
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-bcb,790,ALAGOAS,Piaçabuçu,2010,8615,8588
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-bca,571,RIO GRANDE DO SUL,Ronda Alta,2010,5009,5212
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-bbb,4261,SÃO PAULO,Catiguá,2010,3632,3495
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-bba,4288,SÃO PAULO,Dracena,2010,21405,21853
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-bb8,471,RIO GRANDE DO SUL,Taquari,2010,12689,13403
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-bb7,1369,AMAPÁ,Santana,2010,50414,50848
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-ba5,491,RIO GRANDE DO SUL,Tapejara,2010,9392,9858
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-b9d,1450,MATO GROSSO DO SUL,Itaquiraí,2010,9712,8902
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-b8f,2377,PARAÍBA,Parari,2010,621,635
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-b8e,373,RIO GRANDE DO SUL,Condor,2010,3219,3333
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-b8c,2717,MINAS GERAIS,Piranguinho,2010,4066,3950
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-b82,4243,SÃO PAULO,Cajobi,2010,5025,4743
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-b80,1453,MATO GROSSO DO SUL,Jaraguari,2010,3407,2934
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-b6f,2372,PARÁ,São Sebastião da Boa Vista,2010,11833,11071
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-b61,4783,SÃO PAULO,Ribeirão dos Índios,2010,1089,1098
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-b5f,3884,PARANÁ,Prudentópolis,2010,24891,23901
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-b47,884,TOCANTINS,Rio da Conceição,2010,886,828
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-b46,1634,MARANHÃO,Icatu,2010,13092,12053
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-b3d,4545,SÃO PAULO,Itaju,2010,1705,1541
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-b39,2255,PARÁ,Curralinho,2010,15059,13490
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-b32,4127,MATO GROSSO,Cáceres,2010,44098,43844
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-afb,2967,PARANÁ,Boa Esperança,2010,2280,2288
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-afa,902,GOIÁS,Itapaci,2010,9379,9079
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-af8,4933,SANTA CATARINA,São Lourenço do Oeste,2010,10828,10964
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-af6,1026,PIAUÍ,Agricolândia,2010,2455,2643
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-af5,876,GOIÁS,Indiara,2010,7086,6601
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-ae4,2188,PARAÍBA,Baía da Traição,2010,4040,3972
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-ae2,340,RIO GRANDE DO SUL,Santa Tereza,2010,889,831
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-ad9,399,RIO GRANDE DO SUL,Victor Graeff,2010,1512,1524
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-ad4,3902,PARANÁ,Morretes,2010,7950,7768
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-ac9,2478,MARANHÃO,São Benedito do Rio Preto,2010,9040,8759
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-ac8,2785,MINAS GERAIS,Antônio Carlos,2010,5530,5584
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-ac3,5555,TOCANTINS,Riachinho,2010,2168,2023
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-abd,5205,SANTA CATARINA,Bandeirante,2010,1535,1371
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-abb,247,BAHIA,Wanderley,2010,6496,5989
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-aaf,5132,SÃO PAULO,Jacareí,2010,103092,108122
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-a93,5148,PIAUÍ,Marcos Parente,2010,2219,2237
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-a92,4064,PARANÁ,Rolândia,2010,28459,29403
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-a8a,4506,BAHIA,Itamaraju,2010,31460,31609
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-a82,5478,SANTA CATARINA,Presidente Getúlio,2010,7404,7483
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-a78,2073,RIO GRANDE DO NORTE,São Tomé,2010,5436,5391
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-a76,3421,MINAS GERAIS,Estrela do Indaiá,2010,1769,1747
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-a5a,1843,RIO DE JANEIRO,Volta Redonda,2010,122919,134884
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-a59,3702,PERNAMBUCO,Cabo de Santo Agostinho,2010,90859,94166
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-a53,3464,PERNAMBUCO,Orocó,2010,6571,6609
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-a47,2412,PARAÍBA,Catingueira,2010,2413,2399
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-a45,2554,PARAÍBA,Umbuzeiro,2010,4509,4789
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-a44,128,RIO GRANDE DO SUL,Paverama,2010,4050,3994
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-a43,738,ACRE,Porto Walter,2010,4794,4382
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-a34,1800,RIO GRANDE DO NORTE,Equador,2010,2960,2862
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-a32,4015,MATO GROSSO,Tesouro,2010,1903,1515
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-a23,4350,SÃO PAULO,Ubarana,2010,2715,2574
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-a22,4501,BAHIA,Itagibá,2010,7804,7389
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-a21,2592,MINAS GERAIS,Ninheira,2010,5053,4762
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-a16,5383,SANTA CATARINA,Lontras,2010,5126,5118
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-a15,694,ALAGOAS,Maceió,2010,436492,496256
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-a13,1623,MARANHÃO,Fortaleza dos Nogueiras,2010,5972,5674
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-a11,5159,SANTA CATARINA,Agrolândia,2010,4699,4624
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-a05,674,RIO GRANDE DO SUL,São Marcos,2010,9859,10244
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-a04,4563,BAHIA,Malhada de Pedras,2010,4322,4146
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-a01,4252,SÃO PAULO,Capão Bonito,2010,23021,23157
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-9f7,5282,SANTA CATARINA,Entre Rios,2010,1557,1461
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-9f6,1030,PIAUÍ,Barreiras do Piauí,2010,1690,1544
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-9ea,2571,PERNAMBUCO,Vertentes,2010,8936,9286
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-9e9,2643,MINAS GERAIS,Padre Carvalho,2010,2973,2861
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-9e4,4896,BAHIA,Bom Jesus da Lapa,2010,31676,31804
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-9e0,4948,PIAUÍ,Vera Mendes,2010,1492,1494
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-9de,4140,BAHIA,Abaré,2010,8564,8500
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-9d7,4976,SANTA CATARINA,Timbé do Sul,2010,2693,2615
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-9d6,2364,PARÁ,São Domingos do Capim,2010,15741,14105
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-9d1,2034,MARANHÃO,Afonso Cunha,2010,2972,2933
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-9d0,2394,PARÁ,Uruará,2010,23633,21156
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-9ad,71,SÃO PAULO,Bady Bassitt,2010,7249,7354
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-9ac,4431,SÃO PAULO,Bebedouro,2010,36529,38506
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-9a7,1360,AMAPÁ,Cutias,2010,2424,2272
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-99e,1130,SERGIPE,Riachão do Dantas,2010,9736,9650
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-99a,940,GOIÁS,Campo Limpo de Goiás,2010,3185,3056
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-998,658,RIO GRANDE DO SUL,Santa Rosa,2010,33483,35104
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-993,4042,PARANÁ,Guaporema,2010,1135,1084
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-98c,611,RIO GRANDE DO SUL,Capivari do Sul,2010,1935,1955
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-98b,2158,MATO GROSSO,Santo Antônio do Leverger,2010,9861,8602
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-96e,29,RIO GRANDE DO SUL,Espumoso,2010,7532,7708
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-95f,4228,SÃO PAULO,Borborema,2010,7350,7179
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-95d,524,RIO GRANDE DO SUL,São Pedro do Sul,2010,8050,8318
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-94c,1238,SERGIPE,Cristinápolis,2010,8295,8224
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-94b,4916,SANTA CATARINA,Santiago do Sul,2010,754,711
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-943,4671,SÃO PAULO,Morro Agudo,2010,14879,14237
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-941,2599,MINAS GERAIS,Nova Resende,2010,8106,7268
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-93c,1309,GOIÁS,São Domingos,2010,5928,5344
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-92b,5366,SANTA CATARINA,Jacinto Machado,2010,5262,5347
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-922,3974,MATO GROSSO,Alto Taquari,2010,4277,3795
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-91b,3125,MINAS GERAIS,Carmo da Mata,2010,5452,5475
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-913,4097,MATO GROSSO,Lambari D'Oeste,2010,2852,2579
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-90b,2920,MINAS GERAIS,Biquinhas,2010,1320,1310
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-8f8,1748,MARANHÃO,Santa Filomena do Maranhão,2010,3670,3391
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-8f7,3126,MINAS GERAIS,Carmo de Minas,2010,6895,6855
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-8f2,4855,SÃO PAULO,Sarapuí,2010,4594,4433
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-8e9,930,GOIÁS,Cachoeira de Goiás,2010,731,686
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-8e7,2204,PARÁ,Ananindeua,2010,226635,245345
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-8e2,4004,BAHIA,Acajutiba,2010,7208,7445
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-8e1,4373,BAHIA,Carinhanha,2010,14523,13857
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-8d8,2793,MINAS GERAIS,Araponga,2010,4191,3961
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-8d4,3511,MINAS GERAIS,Iapu,2010,5132,5183
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-8d2,30,RIO GRANDE DO SUL,Tupanci do Sul,2010,816,757
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-8c8,4281,SÃO PAULO,Descalvado,2010,15329,15727
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-8c7,5284,SANTA CATARINA,Erval Velho,2010,2148,2204
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-8be,1699,MARANHÃO,Maracaçumé,2010,9593,9562
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-8b6,176,BAHIA,Serra Preta,2010,7587,7814
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-8b5,3924,PARANÁ,Balsa Nova,2010,5721,5579
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-8b0,4278,SÃO PAULO,Cruzália,2010,1110,1164
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-8af,4100,PARANÁ,Tomazina,2010,4530,4261
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-8ad,2824,MINAS GERAIS,Riacho dos Machados,2010,4755,4605
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-8a4,3102,MINAS GERAIS,Cana Verde,2010,2861,2728
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-89c,5011,PIAUÍ,Sigefredo Pacheco,2010,4972,4647
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-89b,2519,MARANHÃO,Senador La Rocque,2010,9060,8938
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-88b,4423,SÃO PAULO,Arco-Íris,2010,971,954
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-883,2714,MINAS GERAIS,Pirajuba,2010,2545,2111
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-87d,544,RIO GRANDE DO SUL,São Pedro das Missões,2010,932,954
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-87b,2416,PARAÍBA,São José do Sabugi,2010,2042,1968
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-875,1876,RIO DE JANEIRO,Paracambi,2010,23793,23331
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-874,3912,PARANÁ,Guarapuava,2010,81797,85531
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-861,881,GOIÁS,Itaberaí,2010,17849,17522
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-854,3130,MINAS GERAIS,Carmópolis de Minas,2010,8761,8287
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-850,3849,RONDÔNIA,Novo Horizonte do Oeste,2010,5336,4904
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-84e,2506,PARAÍBA,Sertãozinho,2010,2143,2252
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-84d,4297,SÃO PAULO,Espírito Santo do Turvo,2010,2145,2099
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-845,2981,PARANÁ,Esperança Nova,2010,981,989
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-844,2781,MINAS GERAIS,Andradas,2010,18681,18589
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-843,3720,PERNAMBUCO,Terezinha,2010,3271,3466
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-83f,4775,SÃO PAULO,Regente Feijó,2010,9188,9306
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-835,4234,SÃO PAULO,Buritama,2010,7732,7686
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-834,4156,PARANÁ,Ventania,2010,5144,4813
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-830,2369,PARÁ,São João de Pirabas,2010,10760,9887
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-81e,732,PIAUÍ,Pau D'Arco do Piauí,2010,1935,1822
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-811,4017,MATO GROSSO,Figueirópolis D'Oeste,2010,1936,1860
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-80b,2097,PARÁ,Santa Bárbara do Pará,2010,8755,8386
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-809,1062,GOIÁS,Montividiu,2010,5499,5073
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-801,1744,MARANHÃO,Riachão,2010,10390,9819
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7e9,358,RIO GRANDE DO SUL,Gentil,2010,889,788
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7e8,1956,CEARÁ,São João do Jaguaribe,2010,3852,4048
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7e3,2680,PARANÁ,Bela Vista da Caroba,2010,2018,1927
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7e2,3087,PARANÁ,Porecatu,2010,7036,7153
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7da,2459,PARAÍBA,Riachão,2010,1602,1664
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7d8,3167,MINAS GERAIS,São Sebastião do Paraíso,2010,32182,32798
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7d4,1902,RIO GRANDE DO NORTE,Pedro Avelino,2010,3691,3480
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7d3,5046,SÃO PAULO,Guarulhos,2010,595043,626936
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7be,5266,SANTA CATARINA,Chapecó,2010,90626,92904
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7b3,4512,BAHIA,Itapé,2010,5608,5387
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7ad,433,RIO GRANDE DO SUL,Ibarama,2010,2230,2141
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7ac,2445,PARAÍBA,Prata,2010,1926,1928
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7ab,4155,PARANÁ,Rosário do Ivaí,2010,2831,2757
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7a3,1796,RIO DE JANEIRO,Porciúncula,2010,8874,8886
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-7a2,2735,PERNAMBUCO,Carpina,2010,35563,39295
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-79d,374,RIO GRANDE DO SUL,Nova Ramada,2010,1246,1191
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-79c,4433,SÃO PAULO,Borá,2010,422,383
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-79b,110,BAHIA,Pilão Arcado,2010,16683,16177
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-790,1300,RORAIMA,Iracema,2010,4600,4096
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-77d,4488,BAHIA,Ipirá,2010,29076,30267
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-777,4090,MATO GROSSO,São José do Rio Claro,2010,9185,7939
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-76d,575,RIO GRANDE DO SUL,Jacuizinho,2010,1283,1224
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-76b,502,RIO GRANDE DO SUL,Mariana Pimentel,2010,1970,1798
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-760,925,GOIÁS,Jandaia,2010,3175,2989
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-74e,1141,SERGIPE,Barra dos Coqueiros,2010,12212,12764
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-74d,2098,PARÁ,Santa Cruz do Arari,2010,4142,4013
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-748,3408,PARANÁ,Amaporã,2010,2757,2686
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-738,2779,MINAS GERAIS,Alvorada de Minas,2010,1779,1767
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-725,1165,PIAUÍ,Matias Olímpio,2010,5266,5207
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-723,4588,SÃO PAULO,José Bonifácio,2010,16351,16412
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-722,5245,SERGIPE,Moita Bonita,2010,5462,5539
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-721,3260,MINAS GERAIS,Tabuleiro,2010,2047,2032
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-71f,2467,PARAÍBA,Curral Velho,2010,1304,1201
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-70b,5461,TOCANTINS,Praia Norte,2010,3897,3762
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-70a,2107,RIO GRANDE DO NORTE,Maxaranguape,2010,5350,5091
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-708,2678,PARANÁ,São Carlos do Ivaí,2010,3254,3100
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-706,2262,PARÁ,Garrafão do Norte,2010,13107,11927
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-705,4817,SÃO PAULO,Santa Mercedes,2010,1423,1408
